X_id,PERMIT_NUM,REVISION_NUM,PERMIT_TYPE,STRUCTURE_TYPE,STREET_NUM,STREET_NAME,STREET_TYPE,STREET_DIRECTION,POSTAL,APPLICATION_DATE,ISSUED_DATE,COMPLETED_DATE,STATUS,DESCRIPTION,GREEN_ROOF_AREA,GREEN_ROOF_VARIATION_AREA,ECO_ROOF
215,13 248991,0,New Building,Apartment Building,87,DAVISVILLE,AVE, ,M4S,2013-10-10,2015-12-11,2020-07-20,Closed,"Proposal to construct a new 14 sty apartment building with 166 rental units and 3 levels of below grade parking. NOTE:  Also see new 29 sty rental apartment building at 108-128 Balliol St and 21 demo permits (87-107 Davisville Ave & 108-128 Balliol St).NOTE:Proposal to construct a new 16sty apartment building with 179 rental units and 2 levels of below grade parking. (Scope revised on July 28th, 2014)
",172.0,0,False
216,13 249371,0,New Building,Apartment Building,108,BALLIOL,ST, ,M4S,2013-10-10,2015-12-11,2020-07-20,Closed,"Proposal to construct a new 30 sty apartment building with 342 rental units and 2 levels of below grade parking. ( Scope revised on July  28th 2014)

",435.0,0,False
217,13 254745,1,New Building,Multiple Use/Non Residential,7,ST THOMAS,ST, ,   ,2016-09-23,2017-01-16,,Revision Issued,REV - 01 for new stair additions.,639.83,0,False
218,13 254745,0,New Building,Multiple Use/Non Residential,7,ST THOMAS,ST, ,   ,2013-10-22,2016-09-02,,Inspection,Proposal to demolish existing 3 storey commercial building and construct new 9 storey commercial building (plus mechanical penthouse) with 3 levels of below grade parking,883,NA,False
219,13 256237,0,New Building,Apartment Building,115,MCMAHON,DR, ,   ,2013-10-25,2017-08-01,2020-08-11,Closed,"Concord Adex - Block 13, West Tower 35 storey with 374 units and 16 multi-level units.   See permit No. 13-255042 for 4 levels under ground parking. Lead permit.",570,1086,False
220,13 256623,0,New Building,Apartment Building,101,ST CLAIR,AVE,W,   ,2013-10-25,2022-05-27,,Inspection,Proposal to construct a 27 sty condo (including 11 townhouse condo units) with a total of 240 residential units inclusive of the townhouse units and 3 levels of below grade parking.,829.09,0,False
221,13 256626,0,Building Additions/Alterations,University,78,QUEEN'S PARK, , ,M5S,2013-10-25,2015-03-24,2020-10-08,Closed,Proposed for multiple projects to existing U of T building (Flavelle House and Bora Laskin Library Wing).  Scope of work includes a 4 storey addition and interior alterations to the existing portion.  See also 13 132867 STE.,528,0,False
222,13 257546,0,New Building,University,4700,KEELE,ST, ,M3J,2013-10-28,2015-04-08,2018-06-14,Closed,New 5-storey Building  -  Lassonde School of Engineering -  York University Campus,1952,NA,False
223,13 260980,0,New Building,Apartment Building,11,PEEL,AVE, ,M6J,2013-11-05,2015-08-14,,Inspection,"To construct a new 20 storey condo building containing 434 residential dwelling units, three below grade parking levels, and retail and office uses on the ground floor.",1670,NA,False
224,13 260999,0,New Building,Apartment Building,20,GLADSTONE,AVE, ,M6J,2013-11-05,2015-10-07,,Inspection,"To construct a new seven storey condo building containing 128 dwelling units, and three levels of below grade parking.",747,NA,False
225,13 262554,0,New Building,Parking Garage,16,MCADAM,AVE, ,   ,2013-11-07,2016-12-09,,Inspection,New 9 storey condo with retail on the ground level and 3 storey of under ground parking with 4 unit detached town homes on the side of condo for Dream Residences @ Yorkdale.,232.38,0,False
226,13 262599,0,New Building,Apartment Building,16,MCADAM,AVE, ,   ,2013-11-07,2016-10-27,,Inspection,New 9 storey condo with retail on the ground level and 3 storey of under ground parking with 4 unit detached town homes on the side of condo for Dream Residences @ Yorkdale.,232.28,NA,False
227,13 264401,0,New Building,University,755,MORNINGSIDE,AVE, ,M1C,2013-11-13,2014-09-02,2016-05-11,Closed,Five storey Environmental Science and Chemistry Building at University of Toronto Scarborough Campus.,640,NA,False
228,13 267339,0,New Building,Mixed Use/Res w Non Res,188,CUMBERLAND,ST, ,   ,2013-11-19,2017-06-22,,Inspection,"Proposal to construct a 40 sty condo with commercial at-grade, 313 condo units, on existing below grade parking garage.  Note - See active BLD permit for revised below grade parking alterations 11 332063-03 BLD.",378,0,False
229,13 268791,0,New Building,Mixed Use/Res w Non Res,1100,KING,ST,W,M6K,2013-11-22,2019-01-04,,Inspection,"Proposal to construct a mixed-use building of 3 residential towers containing 511residential units above a multi-level commercial podium with, 4 levels of below grade parking.",3837.8,0,False
230,13 268799,0,New Building,Mixed Use/Res w Non Res,138,ST HELEN'S,AVE, ,M6H,2013-11-22,2017-12-19,,Inspection,"Proposal to construct a new a new 9 storey building complete with 85 residential dwellings units (8136.6m2) and office space (1796.1m2) on the ground, 2nd and 3rd floors. There will be a total of 93 vehicular parking spaces located below grade.",475,NA,False
231,13 269660,0,New Building,Mixed Use/Res w Non Res,830,LANSDOWNE,AVE, ,   ,2013-11-25,2016-09-23,,Inspection,"Proposal to construct a new mixed use  building of 46,838 sqaure metres for commercial and residential purposes.  The redevelopment includes the retention of the existing building at the corner of Dupont Street and Lansdowne Avenue for commercial purposes, and the construction of 576 residential dwelling units.  Most of the dwelling units are contained in two towers of 23-storeys and 27-storeys.  There will be 2 levels of below grade parking and a total of 730 parking spaces. ",3572,NA,False
232,13 272728,0,Building Additions/Alterations,Secondary School,443,MOUNT PLEASANT,RD, ,M4S,2013-12-02,2016-04-01,2017-11-14,Closed,"Proposal to demolish the existing buildings located at 421, 429, 431, & 443 Mount Pleasant Road and 358 & 360 Balliol Street to redevelop the land by constructing a four storey addition to the south side of the existing Greenwood College building located at 443 Mount Pleasant Road.  See also 12 106406 PSP and 12 293839 MV.",473.1,0,False
233,13 273353,0,New Building,Mixed Use/Res w Non Res,181,DAVENPORT,RD, ,M5R,2013-12-03,2015-10-13,,Inspection,Proposal for a new 12 storey mixed use building with 79 residential units (13350.12m2) above 396.06m2 of retail space. There will be 5 levels of below grade parking. Proposal also includes HVAC and PLB.,238,0,False
234,13 273353,1,New Building,Mixed Use/Res w Non Res,181,DAVENPORT,RD, ,M5R,2016-04-13,2016-10-11,,Revision Issued,"REV 01 -  to combine suite 702 and 802, make suite 602 a barrier free in lieu of 702, revise roof plan to create private terrace for suite 1201",200,0,False
235,13 273728,0,New Building,Mixed Use/Res w Non Res,1544,DUNDAS,ST,W,M6K,2013-12-04,2016-03-03,2017-03-17,Closed,Proposal for a new 8 storey residential commercial building with 95 residential units and 2 levels of underground parking with 59 spaces. ,180,0,False
236,13 275740,0,New Building,Car Dealership,175,YORKLAND,BLVD, ,   ,2013-12-09,2015-01-30,2017-01-13,Closed,"7 storey Audi Midtown Toronto Car Dealership, with partial basement , showrooms, service bays, parking and service centre 7,277.20m2.",718.3,718.3,False
237,13 275759,0,New Building,Other,362,WALLACE,AVE, ,   ,2013-12-11,2017-06-05,,Inspection,"Proposal to construct a Community Center on the North West End of the property known as 362 Wallace Ave (50 Sousa Mendes Street).  LEAD FOLDER FOR COMMUNITY CENTRE & INDUSTRIAL UNITS. 
NOTE - Community Center is a top of a 1 level below grade parking facility (refer to related parent permit 13-215602)",385,0,False
238,13 278994,0,Building Additions/Alterations,Multiple Unit Building,55,AVENUE,RD, ,M5R,2013-12-17,2015-01-15,,Inspection,"Refer to related buiding permit for interior alterations to portions of the existing commercial component of the building to permit re-demised commercial establishments (shell only) at the concourse, ground, and second floor level of the existing Hazelton lanes shopping centre. See related 13-279044-BLD",180,0,False
239,13 279062,0,Building Additions/Alterations,Retail Store,3401,DUFFERIN,ST, ,M6A,2013-12-17,2016-08-18,2017-08-25,Closed,"Five levels of underground parking (110,224.8m2).  
Permit for Below grade only refer to folder 15-209229 BLD for above garde.  
FC 2015-08-19


Proposed three storey addition (21,105.33m2) on the east side of Yorkdale Shopping Centre with interior alterations to existing retail space (4338.951m2) and five levels of underground parking (110,224.8m2).  Permit for Below grade only refer to folder 15-209229 BLD for above garde",7652.99,0,False
240,13 279564,0,New Building,Crematorium/Cemetary Structure,5830,BATHURST,ST, ,M2R,2013-12-18,2015-03-13,2017-07-07,Closed,Construct new three storey mausoleum 2nd & 3rd floor is unfinished and will not be occupied at this time,336.0,NA,False
241,13 279581,0,Building Additions/Alterations,Recreational,1491,LAKE SHORE,BLVD,W,M6K,2013-12-18,2017-12-14,,Inspection,"To alter the existing ""west wing"" portion of the ""The Boulevard Club"" by demolishing the existing west portion and reconstructing  the ""west wing"" by building a new two-storey addition comprised of a changing facility on the ground floor, and a sports facility on the second floor.   see c of a final and binding",25.7,317.14,False
242,13 279800,0,New Houses,SFD - Detached,24,WEDGEWOOD,DR, ,M2M,2013-12-19,2014-01-09,2017-01-11,Closed,Two storey dwelling with attached garage at grade,486.86,NA,False
243,13 279862,0,New Building,Multiple Use/Non Residential,135,YORKVILLE,AVE, ,M5R,2013-12-19,2017-04-21,,Inspection,"Proposal to construct a 11-storey retail and office commercial building (East Tower).  For underground garage see  related permit #12 289341 BLD ""Building 3""",70,0,False
244,13 280135,0,New Building,Office,165,GALAXY,BLVD, ,   ,2013-12-19,2014-09-17,2025-01-23,Closed,"Proposal to construct a new two (2) storey shell office building (pre-cast, alumimum/glass, metal panels, structural steel, concrete slab on grade/deck)",1098.02,NA,False
245,13 280230,0,New Building,Long Term Care Facility,2233,KIPLING,AVE, ,M9W,2013-12-19,2014-12-17,,Inspection,Construct new long term care home*Kipling Acres Redevelopment* - Phase 2 - new 145 bed long term care home attached to existing building with same address and same owner,2119,NA,False
246,13 280536,0,New Building,Mixed Use/Res w Non Res,124,PEARS,AVE, ,M5R,2013-12-20,2018-05-04,,Inspection,"Proposal to construct a new 11 storey mixed use building containing partial GF/2nd/3rd commercial areas (415 sq/m), 43 residential suites, and  three levels of underground parking with 49 parking spaces.",130.37,0,False
247,13 280664,0,New Building,Retail Store,3829-3983,JANE,ST, ,M3N,2013-12-20,2015-02-25,,Permit Issued,FRESH CO. supermarket addition to existing mall,808,808,False
248,13 280734,0,Building Additions/Alterations,Multiple Use/Non Residential,571,JARVIS,ST, ,M4Y,2013-12-20,2015-12-01,,Inspection,Proposal to construct a 4 sty addition with 1 level of below grade parking and interior alterations to existing Heritage building for Casey House (Care & Treatment Facility).  Proposal also includes the demolition of the existing coach house.,219,NA,False
249,13 281473,0,New Building,Mixed Use/Res w Non Res,327,ROYAL YORK,RD, ,M8Y,2013-12-27,,,Pending Cancellation,Proposal to construct a 27 storey apartment building (242 units) with commercial space on ground floor ,325,0,False
250,13 281900,0,New Building,Apartment Building,129,ST CLAIR,AVE,W,M4V,2013-12-30,2020-04-17,,Inspection,"Proposal to construct a new 28 storey condo, including 6 three-storey townhomes on south side, with a total of 259 residential units, and 5 levels of below grade parking. Deer Park Condo.",396,439,False
251,14 106954,0,New Building,Multiple Use/Non Residential,351,KING,ST,E,   ,2014-01-20,2016-08-09,2021-06-16,Closed,Proposal to construct a 17 sty office building with retail at grade and 4 levels of below grade parking.,1161,2190,False
252,14 112598,0,New Building,Mixed Use/Res w Non Res,15,MERCHANTS' WHARF, , ,   ,2014-02-03,2016-10-26,,Inspection,"Proposal to construct a 13 sty condo with 363 residential units, 4 levels of below grade parking including 1 level of commercial parking, and ground floor commercial.",1869.9,NA,False
253,14 124642,0,New Building,Secondary School,1555,MIDLAND,AVE, ,M1P,2014-03-05,2017-03-29,,Inspection,"New four storey secondary school - ""Lawrence Midland Secondary School""",1063,1376.5,False
254,14 125945,0,New Building,Mixed Use/Res w Non Res,1990,BLOOR,ST,W,M6P,2014-03-07,2016-11-23,2020-11-16,Closed,"Construct new (11) storey mixed use condo/rental building with retail at grade, and (3) stories of underground parking. Building will contain a total of 102 dwelling units; 24 of these are replacement rental dwelling units. (fb-Nov 6, 2016)",202,0,False
255,14 126064,0,Building Additions/Alterations,Multiple Use/Non Residential,955,BAY,ST, ,M5S,2014-03-07,2015-12-14,,Inspection,"Proposal to construct a 10 sty addition on top of existing 33 sty building, 8 sty addition at north side for rental apartments, 8 sty addition at south side for condos, and interior alterations to all floors to convert from hotel/rental building (118 units) to condo's including ground floor retail.  New Total Residential Units = 769.  Existing below parking garage to remain.  See active interior demo permit 14 120033 BLD, and permit for exterior cladding removal 14 126031 BLD.",624,NA,False
256,14 126064,2,Building Additions/Alterations,Multiple Use/Non Residential,955,BAY,ST, ,M5S,2016-09-30,2017-09-08,,Revision Issued,Revision to height of building as per COA approval.,628,0,False
257,14 126703,0,New Building,Apartment Building,90,NIAGARA,ST, ,M5V,2014-03-10,2018-06-14,,Inspection,To construct a new 5 storey condo building containing 45 residential units.,252,0,False
258,14 128197,0,New Building,Mixed Use/Res w Non Res,270,SPADINA,AVE, ,M5T,2014-03-13,2015-05-28,,Inspection,Proposal to construct a new 11-storey mixed use condominium building containing 95 residential units with retail uses on the ground floor. Scope of work includes 2 floors below grade underground parking garage.,366.0,0,False
259,14 128260,0,New Building,Mixed Use/Res w Non Res,1088,KINGSTON,RD, ,M1N,2014-03-13,2016-12-07,2020-02-10,Closed,"CONSTRUCT 8-10 STOREY MIXED USE RESIDENTIAL CONDO, 3 LEVEL BELOW GRADE PARKING GARAGE, RETAIL AT GRADE",320.90,0,False
260,14 128856,0,New Building,Apartment Building,70,IANNUZZI,ST, ,   ,2014-03-14,2016-10-19,,Permit Issued,To construct a new 15 storey condo building containing 249 residential units.,640,0,False
261,14 133054,0,New Houses,SFD - Detached,12,FARRELL,AVE, ,M2R,2014-03-25,2014-04-25,2015-05-01,Cancelled,Construct new two storey detached single family dwelling with integral garage and finished basement,362.41,NA,False
262,14 136120,0,Small Residential Projects,SFD - Detached,171,INDIAN,RD, ,M6R,2014-04-01,2014-05-28,2016-09-16,Closed,"Proposal for interior alterations to convert from a 4 unit dwelling to a single family dwelling, rebuild front porch, rebuild back mudroom, and demolish attached garage.",0,NA,False
263,14 142189,0,New Building,Apartment Building,383,SORAUREN,AVE, ,M6R,2014-04-14,2016-01-06,,Inspection,Proposal to construct a 10 sty condo with 143 residential units and 3 levels of below grade parking.,433.5,NA,False
264,14 144636,0,Building Additions/Alterations,Industrial,4925,DUFFERIN,ST, ,M3H,2014-04-17,2014-10-02,2016-04-26,Closed,"Two storey addition to existing book depository to provide storage of books and multi-media archival materials - University of Toronto - UPDC, Design & Engineering Group",2203,NA,False
265,14 146712,0,New Building,Apartment Building,3-5,ALLENBURY,GDNS, ,M2J,2014-04-24,2016-09-14,,Inspection,Phase 1 - 17 storey residential condominium building with 186  units Buidling B with underground parking garage,50,NA,False
266,14 147030,0,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,205,HUMBER COLLEGE,BLVD, ,M9W,2014-04-24,,2015-05-20,Cancelled,"Proposal to construct third and fourth storey addition to existing educational building ""F"".
STR PP was approved as if it would be constructed a green roof between appr. gridlines 2-9 and A-B.",203,203,False
267,14 148303,0,New Building,Mixed Use/Res w Non Res,219,QUEEN,ST,W,   ,2014-04-28,2017-06-23,2020-01-15,Closed,"Proposal to construct a 25 sty condo with 256 units, ground floor commercial, and 4 levels of below grade parking.  Smart House.",74.6,0,False
268,14 150989,7,Building Additions/Alterations,Industrial,2-20,FRASER,AVE, ,M6K,2017-07-21,2017-09-22,2017-09-29,Closed,"REVISION #7 - Changes to South end of building including added greenroof, reconfigured doors, and reconfigured washrooms.

REVISION #6 - structural revisions to roof and layout",1675,0,True
269,14 156648,0,Building Additions/Alterations,Secondary School,298,LONSDALE,RD, ,M4V,2014-05-14,2015-10-06,,Inspection,"Proposal to construct a 2 sty rear addition for the new Science, Technology, Engineering and Math (S.T.E.M.) Labs with mechanical roof top above, new gymnasium below grade, and interior alterations for new Arts Centre to existing Bishop Strachan School. Note: See separate permits for generator relocation and demolition of Head Master's house.",640.77,0,False
270,14 157349,0,New Building,Apartment Building,109,VAUGHAN,RD, ,M6C,2014-05-15,2018-07-19,2019-08-09,Closed,"To construct a new 9 storey rental apartment building containing 51 units and two levels of underground parking.
See C of A  #A0087/14TEY and #A0769/14TEY.",107,NA,False
271,14 159180,0,New Building,Mixed Use/Res w Non Res,1230,DUNDAS,ST,E,M4M,2014-05-21,2016-05-17,,Inspection,Proposal to construct an 8-storey mixed-use building containing commercial uses at grade with 83 dwelling units above plus an additional 13 multi floor townhouse type units. There will be 2 levels of below grade parking containing  105 parking spaces and a total of 79 bicycle spaces will be provided on site. ,328,NA,False
272,14 163201,0,New Building,Mixed Use/Res w Non Res,511,BREMNER,BLVD, ,   ,2014-05-28,2017-04-06,,Inspection,"Block 37: Proposal to construct 3 condo towers, 30 sty, 18 sty, and 8 sty, with a total of 625 residential units, 4 levels of below grade parking, and retail & office on portions of the ground and 2nd floors.  Concord Adex Block 37 Buildings 
TOWER CC (70 QUEENS WHARF RD), 
TOWER DD (80 QUEENS WHARF RD), 
TOWER EE. (90 QUEENS WHARF RD) ",989.52,557.25,False
273,14 165292,0,New Building,Other,55,MAC FROST,WAY, ,M1X,2014-05-30,2014-09-19,2015-10-27,Closed,Proposed new clubhouse for Cedar Brae golf & country club,238.95,238.95,False
274,14 169786,0,New Building,Mixed Use/Res w Non Res,68,SHUTER,ST, ,M5B,2014-06-06,2015-01-28,2017-08-16,Closed,"Proposal to construct a 24 sty condo with 233 residential units, commercial at grade, and 5 levels of below grade parking.  64-70 Shuter St.",302,NA,False
275,14 172874,0,New Building,Apartment Building,571,DUNDAS,ST,W,M5T,2014-06-12,2017-03-31,2017-09-26,Closed,Proposal to construct a 14 sty condo with 241 residential units and 2 levels of below grade parking.  BLOCK 11.  Tentative address - 38 Cameron St.,497.0,0,False
276,14 174102,0,New Building,Apartment Building,88,ERSKINE,AVE, ,M4P,2014-06-15,2015-12-22,,Inspection,"Construct a 8 storey apartment building with 79 residential units and 1 level below grade amenity and common areas connecting to an existing building by an underground walkway.

",580,NA,False
277,14 174105,0,New Building,Apartment Building,99,ERSKINE,AVE, ,M4P,2014-06-15,2017-01-10,2019-08-12,Closed,"Construct a 32-storey apartment building with 399 units - Permit 14-174105

",70,0,False
278,14 177417,0,Small Residential Projects,SFD - Detached,426,ONTARIO,ST, ,M5A,2014-06-20,2014-07-18,2023-05-24,Closed,To construct a green roof over the  existing attached rear car port.,30.70,NA,True
279,14 177778,0,Small Residential Projects,SFD - Detached,20 A,SENLAC,RD, ,M2N,2014-06-20,2014-10-01,2015-07-15,Closed,Green roof installation,74.9,NA,False
280,14 179367,0,New Building,Apartment Building,282,ST CLAIR,AVE,W,M4V,2014-06-24,2015-08-10,2018-07-31,Closed,"Proposal to construct a new 9 sty condo with 116 residential units and 2 levels of below grade parking.  The Code Condo's.  6 Parkwood Ave.
RE:Alternative solution for standpipe system in connection to BLD 14 179367.",320.68,0,False
281,14 183525,0,New Building,Community Hall,1030,MCNICOLL,AVE, ,M1W,2014-07-02,2014-07-30,2015-08-26,Closed,new community centre ,414,0,False
282,14 186513,0,New Building,Mixed Use/Res w Non Res,460,YONGE,ST, ,M4Y,2014-07-08,2017-01-26,,Inspection,"Proposal to construct a 60 sty condo with 636 residential units, commercial at grade and 3rd floor, and 5 levels of below grade parking.",30.0,0,False
283,14 187352,0,New Building,Mixed Use/Res w Non Res,941,PROGRESS,AVE, ,M1G,2014-07-09,2014-12-15,2022-11-30,Closed,"New building with 206 residential units and restaurant, lounges, lobby etc. and Culinary Arts Centre",1916 ,NA,False
284,14 198747,0,New Building,Mixed Use/Res w Non Res,255,COLLEGE,ST, ,M5T,2014-07-29,2017-06-30,2022-06-14,Closed,"Proposal to construct a 27 storey mixed use building, with dwelling units and dwelling rooms, and retail at First Floor,  the second and third floor will have dining halls, the second floor will also office space.",873,195.6,False
285,14 203424,0,New Building,Mixed Use/Res w Non Res,829,ST CLAIR,AVE,W,M6C,2014-08-08,2016-04-14,2023-11-28,Closed,"To construct a new 10 storey mixed use building containing 122 residential suites and retail on the ground floor. Two levels of below grade parking for Residents, including a commecial parking garage with 8 parking spaces. Previously 829, 833 and 835 St Clair Ave W.",247,NA,False
286,14 203621,0,New Building,Elementary School,6,COLONEL SAMUEL SMITH PARK,DR, ,M8V,2014-08-08,2016-07-18,2021-03-17,Closed,"Construct new three storey Catholic elementary school.

Note: available roof area 2209m2, require 30 percent green roof (663m2,) providing 0 PAID CASH IN LIEU ",0,663,False
287,14 206694,0,New Building,Mixed Use/Res w Non Res,1075,QUEEN,ST,E,M4M,2014-08-14,2016-06-01,2024-09-24,Closed,"To construct a new six storey mixed use building containing 48 residential units, and retail on the ground floor.",115.2,NA,False
288,14 207315,0,New Building,Other,60,COLBORNE,ST, ,   ,2014-08-15,2017-02-13,,Inspection,"To construct a new 25 storey condo building with 254 residential dwelling units, and retail uses on grade.  There will also be five floors of below grade parking provided. 
See PB folder 14-265922",496.58,0,False
289,14 208554,0,Building Additions/Alterations,Office,27,FASKEN,DR, ,M9W,2014-08-19,2015-04-17,,Inspection,"Proposed two storey and ground floor additions to an existing office building.
Green roof shown on the key plan; to be approved under the separate building permit (as per applicants request)
Bridge link is subject to the separate building permit. All plans related to the bridge link were removed from this building permit.",275.2,NA,False
290,14 209528,0,New Building,Place of Worship,733,BIRCHMOUNT,RD, ,M1K,2014-08-20,2016-05-20,,Inspection,"Demolition of existing place of worship and construction of new 1844.21m2 (total) place of worship.
1280.50m2 ground floor gfa.",278.86,278.86,False
291,14 209736,0,New Building,Retail Store,666,MARKHAM,RD, ,M1H,2014-08-21,2015-01-27,,Inspection,"Construct new one storey grocery store with mezzanine (Shell Permit - Base Building) - ""Bldg B""",1008,NA,False
292,14 210021,0,New Building,Other,777,DUNDAS,ST,E,   ,2014-08-21,2015-02-13,,Inspection,"Proposal to construct new 4 storey car dealership for Volkswagen.  This building also contains uses for office, showroom and service area.  See also 10 299527 ZPR.",404.0,0,False
293,14 216875,0,New Building,Mixed Use/Res w Non Res,2522,KEELE,ST, ,M6L,2014-09-04,2017-03-17,,Inspection,"To construct a new 8 storey mixed use building with groundfloor commercial, and 128 Residential units and includes an underground parking with 2 levels",230,NA,False
294,14 219091,0,Building Additions/Alterations,Parking Garage,20,CHARLES,ST,E,M4Y,2014-09-09,2017-05-12,,Inspection,"Proposal for a 2 storey addition, renovate and repair existing conditions and remove and replace mechanical, electrical and conveyance systems.  Renovate retail spaces on ground floor of the existing parking garage.",51.2,NA,False
